STATE,DISTRICT,Year,pH,NO3
Maharashtra,Wardha,2022.0,7.613728813559321,75.7457627118644
Maharashtra,Wardha,2023.0,7.762830188679246,76.84905660377359
Maharashtra,Washim,2019.0,7.54,28.933333333333334
Maharashtra,Washim,2022.0,7.533157894736842,47.810526315789474
Maharashtra,Washim,2023.0,7.7406250000000005,42.979166666666664
Maharashtra,Yavatmal,2019.0,7.51081081081081,35.945945945945944
Maharashtra,Yavatmal,2022.0,7.714242424242424,50.830303030303035
Maharashtra,Yavatmal,2023.0,7.677500000000001,50.6764705882353
Meghalaya,East Garo Hills,2019.0,6.2762400000000005,3.51856
Meghalaya,East Garo Hills,2021.0,6.343333333333334,2.8249999999999997
Meghalaya,East Garo Hills,2022.0,6.770857142857143,11.171428571428573
Meghalaya,East Garo Hills,2023.0,6.9025,1.25
Meghalaya,East Khasi Hills,2021.0,8.16,4.91
Meghalaya,East Khasi Hills,2022.0,6.981625,9.45
Meghalaya,East Khasi Hills,2023.0,6.995,11.5
Meghalaya,North Garo Hills,2019.0,6.942571428571429,1.6481904761904762
Meghalaya,North Garo Hills,2022.0,6.875,0.0
Meghalaya,North Garo Hills,2023.0,6.39,3.5
Meghalaya,Ri Bhoi,2021.0,7.51,2.75
Meghalaya,Ri Bhoi,2022.0,7.2843333333333335,14.383333333333333
Meghalaya,Ri Bhoi,2023.0,7.2325,9.0
Meghalaya,South West Garo Hills,2021.0,6.475,2.225
Meghalaya,South West Garo Hills,2022.0,6.509,5.533333333333334
Meghalaya,West Garo Hills,2019.0,7.93,0.0
Meghalaya,West Garo Hills,2021.0,6.276666666666666,1.2583333333333335
Meghalaya,West Garo Hills,2022.0,6.441000000000001,8.6
Meghalaya,West Jaintia Hills,2022.0,7.4895,13.45
Meghalaya,West Khasi Hills,2021.0,8.13,4.9
Meghalaya,West Khasi Hills,2022.0,6.784666666666666,6.433333333333334
Meghalaya,West Khasi Hills,2023.0,7.13,10.0
Mizoram,Kolasib,2023.0,8.05,1.0
Mizoram,Mamit,2023.0,7.67,4.0
Nagaland,Dimapur,2019.0,6.165,10.09
Nagaland,Dimapur,2022.0,7.42525,14.7625
Nagaland,Dimapur,2023.0,7.048333333333333,14.166666666666666
Odisha,Anugul,2023.0,7.689302325581395,55.0
Odisha,Balangir,2023.0,7.643589743589744,32.717948717948715
Odisha,Bargarh,2023.0,7.8146969696969695,17.318181818181817
Odisha,Boudh,2021.0,8.263636363636364,12.45909090909091
Odisha,Cuttack,2021.0,7.83952380952381,14.678571428571429
Odisha,Cuttack,2023.0,7.353125,55.1875
Odisha,Deogarh,2021.0,8.316666666666666,12.520000000000001
Odisha,Dhenkanal,2021.0,7.964242424242424,18.21212121212121
Odisha,Dhenkanal,2023.0,7.631818181818182,17.424242424242426
Odisha,Jharsuguda,2023.0,7.8629999999999995,6.9
Odisha,Kendujhar,2023.0,7.72111111111111,15.083333333333334
Odisha,Khordha,2023.0,7.649583333333333,20.291666666666668
Odisha,Koraput,2023.0,7.639302325581395,16.74418604651163
Odisha,Mayurbhanj,2021.0,7.709565217391304,10.55
Odisha,Mayurbhanj,2023.0,7.687142857142858,16.571428571428573
Odisha,Nabarangpur,2021.0,7.121904761904762,18.857142857142858
Odisha,Nayagarh,2021.0,8.3,18.625
Odisha,Nayagarh,2023.0,7.717307692307693,25.576923076923077
Odisha,Nuapada,2021.0,7.79,3.5
Odisha,Nuapada,2023.0,7.751944444444444,35.388888888888886
Odisha,Puri,2023.0,7.825238095238096,25.261904761904763
Odisha,Sambalpur,2021.0,7.970666666666667,15.856333333333334
Odisha,Sambalpur,2023.0,7.7437681159420295,16.507246376811594
Odisha,Sonepur,2021.0,7.765151515151516,21.954242424242423
Odisha,Sundargarh,2021.0,7.827272727272727,16.437727272727273
Odisha,Sundargarh,2023.0,7.791153846153846,23.46153846153846
Punjab,Amritsar,2019.0,8.59909090909091,9.636363636363637
Punjab,Amritsar,2020.0,8.575000000000001,10.0
Punjab,Amritsar,2021.0,8.76,12.0
Punjab,Amritsar,2022.0,8.285833333333334,8.299999999999999
Punjab,Amritsar,2023.0,7.919672131147541,7.721311475409836
Punjab,Barnala,2019.0,8.84,22.333333333333332
Punjab,Barnala,2020.0,8.566666666666668,24.0
Punjab,Barnala,2022.0,8.336666666666666,26.333333333333332
Punjab,Barnala,2023.0,8.258260869565218,16.73913043478261
Punjab,Bathinda,2019.0,8.556296296296297,98.76185185185184
Punjab,Bathinda,2022.0,8.345714285714285,78.30714285714285
Punjab,Bathinda,2023.0,7.7878,73.8
Punjab,Faridkot,2019.0,8.661428571428571,56.714285714285715
Punjab,Faridkot,2020.0,8.67142857142857,55.72380952380953
Punjab,Faridkot,2021.0,8.8,60.0
Punjab,Faridkot,2022.0,8.25952380952381,66.03809523809524
Punjab,Faridkot,2023.0,8.260285714285715,37.4
Punjab,Fatehgarh Sahib,2019.0,8.460909090909091,23.90909090909091
Punjab,Fatehgarh Sahib,2020.0,8.554545454545455,33.85
Punjab,Fatehgarh Sahib,2021.0,8.7675,22.0925
Punjab,Fatehgarh Sahib,2022.0,8.425714285714285,5.928571428571429
Punjab,Fatehgarh Sahib,2023.0,7.864285714285714,15.357142857142858
Punjab,Fazilka,2019.0,8.515333333333334,80.33333333333333
Punjab,Fazilka,2020.0,8.40625,88.55
Punjab,Fazilka,2021.0,8.58,150.0
Punjab,Fazilka,2022.0,8.3125,54.175
Punjab,Fazilka,2023.0,8.152727272727272,66.89090909090909
Punjab,Ferozepur,2019.0,8.572857142857142,43.957142857142856
Punjab,Ferozepur,2022.0,8.434999999999999,36.29
Punjab,Ferozepur,2023.0,8.245510204081633,14.83673469387755
Punjab,Gurdaspur,2019.0,8.55,20.279444444444444
Punjab,Gurdaspur,2020.0,8.418181818181818,28.99411764705882
Punjab,Gurdaspur,2021.0,8.526666666666666,41.666666666666664
Punjab,Gurdaspur,2022.0,8.146818181818182,14.72272727272727
Punjab,Gurdaspur,2023.0,8.046779661016949,10.661016949152541
Punjab,Hoshiarpur,2019.0,8.3384,15.748
Punjab,Hoshiarpur,2020.0,8.299999999999999,29.889655172413796
Punjab,Hoshiarpur,2021.0,8.563333333333334,16.93
Punjab,Hoshiarpur,2022.0,8.146333333333333,16.586666666666666
Punjab,Hoshiarpur,2023.0,7.897142857142858,14.75
Punjab,Jalandhar,2019.0,8.556666666666667,30.466666666666665
Punjab,Jalandhar,2020.0,8.405,39.37157894736842
Punjab,Jalandhar,2021.0,8.316666666666666,28.083333333333332
Punjab,Jalandhar,2022.0,8.3655,18.695
Punjab,Jalandhar,2023.0,7.941923076923077,14.192307692307692
Punjab,Kapurthala,2019.0,8.60625,22.5
Punjab,Kapurthala,2020.0,8.55,22.099999999999998
Punjab,Kapurthala,2021.0,8.525,8.5
Punjab,Kapurthala,2022.0,8.26625,23.4625
Punjab,Kapurthala,2023.0,8.046551724137931,4.482758620689655
Punjab,Ludhiana,2019.0,8.483157894736843,33.57421052631579
Punjab,Ludhiana,2020.0,8.4,34.41578947368421
Punjab,Ludhiana,2021.0,8.798333333333334,15.256666666666668
Punjab,Ludhiana,2022.0,7.981304347826087,27.791304347826088
Punjab,Ludhiana,2023.0,8.178214285714287,23.089285714285715
Punjab,Mansa,2019.0,8.1,29.27
Punjab,Mansa,2020.0,8.408333333333333,79.65
Punjab,Mansa,2021.0,8.6675,67.06
Punjab,Mansa,2022.0,8.322666666666667,30.266666666666666
Punjab,Mansa,2023.0,7.664857142857143,58.25714285714286
Punjab,Moga,2019.0,8.748571428571429,14.61
Punjab,Moga,2020.0,8.742857142857144,23.900000000000002
Punjab,Moga,2021.0,8.95,70.0
Punjab,Moga,2022.0,8.51375,20.9875
Punjab,Moga,2023.0,8.42975,18.575
Punjab,Pathankot,2019.0,8.32642857142857,16.27
Punjab,Pathankot,2020.0,8.264285714285714,25.9
Punjab,Pathankot,2021.0,8.352857142857143,17.95714285714286
Punjab,Pathankot,2022.0,8.078571428571427,13.028571428571428
Punjab,Pathankot,2023.0,7.8431578947368426,23.31578947368421
Punjab,Patiala,2019.0,8.39625,30.007083333333338
Punjab,Patiala,2020.0,8.479166666666666,33.333636363636366
Punjab,Patiala,2021.0,8.78,15.698333333333332
Punjab,Patiala,2022.0,7.992142857142857,18.20357142857143
Punjab,Patiala,2023.0,8.035,21.29032258064516
Punjab,Rupnagar,2022.0,8.2325,10.700000000000001
Punjab,Rupnagar,2023.0,7.867,9.933333333333334
Punjab,Sangrur,2019.0,8.570769230769232,26.592307692307692
Punjab,Sangrur,2020.0,8.576923076923077,36.31666666666667
Punjab,Sangrur,2021.0,8.886666666666667,12.666666666666666
Punjab,Sangrur,2022.0,8.360666666666667,22.66
Punjab,Sangrur,2023.0,8.277042253521126,24.718309859154928
Punjab,Tarn Taran,2019.0,8.785833333333334,28.516666666666666
Punjab,Tarn Taran,2021.0,9.055,16.75
Punjab,Tarn Taran,2022.0,8.363076923076923,15.669230769230769
Punjab,Tarn Taran,2023.0,8.228285714285715,10.628571428571428
Rajasthan,Ajmer,2023.0,7.655,96.92857142857143
Rajasthan,Alwar,2023.0,7.5633333333333335,54.266666666666666
Rajasthan,Banswara,2023.0,7.548571428571428,58.07142857142857
Rajasthan,Baran,2023.0,7.406000000000001,46.0
Rajasthan,Barmer,2023.0,7.8480357142857144,108.23214285714286
Rajasthan,Bharatpur,2023.0,7.761176470588235,44.411764705882355
Rajasthan,Bhilwara,2023.0,7.587307692307693,97.11538461538461
Rajasthan,Bikaner,2023.0,7.685428571428572,64.11428571428571
Rajasthan,Bundi,2023.0,7.763333333333334,20.0
Rajasthan,Churu,2023.0,7.594285714285713,221.61904761904762
Rajasthan,Dausa,2023.0,7.819,130.0
Rajasthan,Dungarpur,2023.0,7.4575000000000005,15.25
Rajasthan,Ganganagar,2023.0,7.649090909090909,92.54545454545455
Rajasthan,Hanumangarh,2023.0,7.629375,176.875
Rajasthan,Jaipur,2023.0,7.77125,79.6875
Rajasthan,Jaisalmer,2019.0,7.82,25.0
Rajasthan,Jaisalmer,2023.0,7.8606060606060595,105.3030303030303
Rajasthan,Jalore,2023.0,7.755454545454546,69.86363636363636
Rajasthan,Jhalawar,2023.0,7.504166666666666,50.75
Rajasthan,Jhunjhunu,2023.0,7.815263157894737,97.15789473684211
Rajasthan,Jodhpur,2019.0,8.02,65.0
Rajasthan,Jodhpur,2023.0,7.828356164383562,101.97260273972603
Rajasthan,Karauli,2023.0,7.698181818181817,94.45454545454545
Rajasthan,Kota,2023.0,7.55,14.0
Rajasthan,Nagaur,2019.0,7.88,23.0
Rajasthan,Nagaur,2023.0,7.75093023255814,104.55813953488372
Rajasthan,Pali,2023.0,7.800526315789474,120.15789473684211
Rajasthan,Pratapgarh,2023.0,7.5842857142857145,72.57142857142857
Rajasthan,Rajsamand,2023.0,7.435333333333333,38.666666666666664
Rajasthan,Sawai Madhopur,2023.0,7.791818181818181,57.72727272727273
Rajasthan,Sikar,2023.0,7.65,79.25
Rajasthan,Sirohi,2023.0,7.53,76.46153846153847
Rajasthan,Tonk,2023.0,7.637857142857143,98.21428571428571
Rajasthan,Udaipur,2023.0,7.671666666666667,67.33333333333333
Tamil Nadu,Ariyalur,2022.0,7.3675,50.01875
Tamil Nadu,Ariyalur,2023.0,7.3453333333333335,55.6
Tamil Nadu,Chennai,2022.0,7.275333333333333,15.94
Tamil Nadu,Chennai,2023.0,7.895,32.416666666666664
Tamil Nadu,Coimbatore,2022.0,7.327959183673469,54.204081632653065
Tamil Nadu,Coimbatore,2023.0,7.406956521739131,54.04347826086956
Tamil Nadu,Cuddalore,2022.0,7.386716417910448,39.0044776119403
Tamil Nadu,Cuddalore,2023.0,7.365882352941177,38.666666666666664
Tamil Nadu,Dharmapuri,2022.0,7.524137931034482,85.09310344827585
Tamil Nadu,Dharmapuri,2023.0,7.694285714285714,56.32142857142857
Tamil Nadu,Dindigul,2022.0,7.225576923076924,92.17500000000001
Tamil Nadu,Dindigul,2023.0,7.598780487804878,59.4390243902439
Tamil Nadu,Erode,2022.0,7.4905952380952385,46.273809523809526
Tamil Nadu,Erode,2023.0,7.790963855421687,52.89156626506024
Tamil Nadu,Kancheepuram,2022.0,7.325641025641025,20.214102564102564
Tamil Nadu,Kancheepuram,2023.0,7.749482758620689,34.689655172413794
Tamil Nadu,Karur,2022.0,7.317333333333333,42.333333333333336
Tamil Nadu,Karur,2023.0,7.487142857142857,62.0
Tamil Nadu,Krishnagiri,2022.0,7.483333333333333,44.87592592592593
Tamil Nadu,Krishnagiri,2023.0,7.61121212121212,39.36363636363637
Tamil Nadu,Madurai,2022.0,7.543809523809523,71.37380952380951
Tamil Nadu,Madurai,2023.0,7.8428571428571425,46.714285714285715
Tamil Nadu,Nagapattinam,2022.0,7.570625,43.1
Tamil Nadu,Nagapattinam,2023.0,7.4475,45.0
Tamil Nadu,Namakkal,2022.0,7.500444444444444,40.75555555555555
Tamil Nadu,Namakkal,2023.0,7.695454545454546,63.22727272727273
Tamil Nadu,Perambalur,2022.0,7.702,134.85
Tamil Nadu,Perambalur,2023.0,7.587777777777778,109.27777777777777
Tamil Nadu,Pudukkottai,2022.0,7.389117647058823,39.6764705882353
Tamil Nadu,Pudukkottai,2023.0,7.600333333333333,28.933333333333334
Tamil Nadu,Ramanathapuram,2022.0,7.397777777777778,12.144444444444444
Tamil Nadu,Ramanathapuram,2023.0,7.331818181818182,27.818181818181817
Tamil Nadu,Salem,2022.0,7.620208333333333,74.42291666666667
Tamil Nadu,Salem,2023.0,7.735384615384616,85.84615384615384
Tamil Nadu,Sivaganga,2022.0,7.455555555555555,30.233333333333334
Tamil Nadu,Sivaganga,2023.0,7.566666666666666,41.333333333333336
Tamil Nadu,Thanjavur,2022.0,7.518,10.6
Tamil Nadu,Thanjavur,2023.0,7.312857142857142,12.5
Tamil Nadu,Theni,2022.0,7.4135897435897435,62.258974358974356
Tamil Nadu,Theni,2023.0,7.612121212121211,79.45454545454545
Tamil Nadu,Thiruvallur,2023.0,7.95,1.0
Tamil Nadu,Tirunelveli,2022.0,7.272058823529412,31.08823529411765
Tamil Nadu,Tirunelveli,2023.0,7.3,41.464285714285715
Tamil Nadu,Tiruppur,2022.0,7.3375,44.72
Tamil Nadu,Vellore,2022.0,7.705000000000001,75.61666666666666
Tamil Nadu,Vellore,2023.0,7.992,122.0
Tamil Nadu,Virudhunagar,2022.0,7.16969696969697,39.878787878787875
Tamil Nadu,Virudhunagar,2023.0,7.242857142857143,45.17857142857143
Telangana,Adilabad,2022.0,7.581904761904762,70.01190476190476
Telangana,Adilabad,2023.0,7.29607843137255,45.19607843137255
Telangana,Hyderabad,2021.0,7.245,61.0
Telangana,Hyderabad,2022.0,7.3525,10.8
Telangana,Hyderabad,2023.0,7.1152,9.96
Telangana,Jangaon,2023.0,7.263333333333334,47.42857142857143
Telangana,Kamareddy,2023.0,7.146249999999999,46.291666666666664
Telangana,Karimnagar,2022.0,7.6178,25.57
Telangana,Karimnagar,2023.0,7.074347826086957,19.347826086956523
Telangana,Khammam,2022.0,7.5813953488372094,33.669767441860465
Telangana,Khammam,2023.0,7.909692307692308,27.8
Telangana,Mahabubabad,2023.0,7.292857142857143,24.476190476190474
Telangana,Mahabubnagar,2023.0,7.141666666666667,42.625
Telangana,Mancherial,2023.0,7.5828125,37.625
Telangana,Medak,2021.0,7.293793103448277,94.08965517241379
Telangana,Medak,2022.0,7.432898550724638,71.42898550724637
Telangana,Medak,2023.0,7.208378378378378,41.24324324324324
Telangana,Mulugu,2023.0,6.883333333333334,22.047619047619047
Telangana,Nagarkurnool,2023.0,7.29375,95.8
Telangana,Nalgonda,2022.0,7.70159090909091,75.175
Telangana,Nalgonda,2023.0,7.453417721518988,40.265822784810126
Telangana,Narayanpet,2023.0,7.1325,72.75
Telangana,Nirmal,2023.0,7.360625,31.5
Telangana,Nizamabad,2022.0,7.4070833333333335,41.5
Telangana,Nizamabad,2023.0,7.172682926829268,16.21951219512195
Telangana,Ranga Reddy,2021.0,7.202857142857143,73.53928571428571
Telangana,Ranga Reddy,2022.0,7.379361702127659,42.738297872340425
Telangana,Sangareddy,2023.0,6.991481481481482,43.092592592592595
Telangana,Siddipet,2023.0,7.072549019607843,58.88235294117647
Telangana,Suryapet,2023.0,7.455,21.647058823529413
Telangana,Vikarabad,2023.0,6.896610169491525,49.101694915254235
Telangana,Wanaparthy,2023.0,7.041818181818181,20.363636363636363
Telangana,Warangal,2022.0,7.612333333333334,48.598333333333336
Telangana,Warangal,2023.0,7.2555,85.1
Telangana,Yadadri Bhuvanagiri,2023.0,7.3204651162790695,48.604651162790695
Tripura,Dhalai,2019.0,7.828823529411765,2.841176470588235
Tripura,Dhalai,2021.0,8.185714285714285,1.3828571428571428
Tripura,Dhalai,2022.0,7.082916666666667,7.033333333333334
Tripura,Dhalai,2023.0,7.007,8.7
Tripura,Gomati,2019.0,6.1,0.0
Tripura,Gomati,2022.0,6.78225,13.487499999999999
Tripura,Khowai,2019.0,7.9239999999999995,4.267999999999999
Tripura,Khowai,2021.0,8.386666666666667,0.8633333333333333
Tripura,Khowai,2022.0,7.43225,6.449999999999999
Tripura,Khowai,2023.0,7.3950000000000005,8.833333333333334
Tripura,North Tripura,2019.0,7.695333333333334,3.1513333333333335
Tripura,North Tripura,2020.0,7.866666666666666,2.283333333333333
Tripura,North Tripura,2021.0,8.044545454545455,1.8063636363636364
Tripura,North Tripura,2022.0,7.265999999999999,11.088235294117647
Tripura,North Tripura,2023.0,6.887222222222222,15.11111111111111
Tripura,Sepahijala,2019.0,7.541428571428571,0.66
Tripura,Sepahijala,2020.0,7.925,0.052500000000000005
Tripura,Sepahijala,2021.0,8.370000000000001,0.31
Tripura,Sepahijala,2022.0,7.1685,3.7
Tripura,Sepahijala,2023.0,7.026000000000001,7.8
Tripura,South Tripura,2019.0,7.589600000000001,1.1772
Tripura,South Tripura,2020.0,7.9363636363636365,0.3554545454545454
Tripura,South Tripura,2021.0,8.046,0.3806666666666667
Tripura,South Tripura,2022.0,7.327800000000001,6.07
Tripura,South Tripura,2023.0,7.057857142857143,3.7142857142857144
Tripura,Unakoti,2019.0,7.927142857142857,3.7157142857142857
Tripura,Unakoti,2020.0,7.790000000000001,0.554
Tripura,Unakoti,2021.0,7.876666666666666,1.07
Tripura,Unakoti,2022.0,7.2005,11.42
Tripura,Unakoti,2023.0,6.989,8.5
Tripura,West Tripura,2019.0,7.581538461538462,1.088076923076923
Tripura,West Tripura,2020.0,7.56,0.907
Tripura,West Tripura,2021.0,8.158,0.6859999999999999
Tripura,West Tripura,2022.0,7.04275,30.049999999999997
Tripura,West Tripura,2023.0,7.023333333333333,14.444444444444445
Uttar Pradesh,Agra,2023.0,8.125909090909092,23.227272727272727
Uttar Pradesh,Aligarh,2023.0,8.225882352941177,22.11764705882353
Uttar Pradesh,Ambedkar Nagar,2023.0,7.950833333333333,2.6666666666666665
Uttar Pradesh,Amethi,2023.0,7.871818181818182,17.272727272727273
Uttar Pradesh,Amroha,2023.0,7.746666666666666,18.333333333333332
Uttar Pradesh,Auraiya,2023.0,7.849444444444444,8.222222222222221
Uttar Pradesh,Ayodhya,2023.0,7.7299999999999995,8.2
Uttar Pradesh,Azamgarh,2023.0,7.8025,2.5
Uttar Pradesh,Baghpat,2023.0,7.888888888888889,31.22222222222222
Uttar Pradesh,Bahraich,2023.0,7.607222222222223,1.8333333333333333
Uttar Pradesh,Ballia,2023.0,7.706363636363636,3.6363636363636362
Uttar Pradesh,Balrampur,2023.0,7.673030303030303,6.7272727272727275
Uttar Pradesh,Banda,2023.0,7.883684210526315,12.210526315789474
Uttar Pradesh,Bareilly,2023.0,8.055,4.142857142857143
Uttar Pradesh,Basti,2023.0,7.8025,3.625
Uttar Pradesh,Bijnor,2023.0,7.711764705882352,3.5294117647058822
Uttar Pradesh,Budaun,2023.0,8.026111111111112,7.444444444444445
Uttar Pradesh,Chandauli,2023.0,7.916363636363636,5.0
Uttar Pradesh,Chitrakoot,2023.0,7.851999999999999,33.75
Uttar Pradesh,Deoria,2023.0,7.967619047619047,0.42857142857142855
Uttar Pradesh,Etah,2023.0,8.053333333333335,17.555555555555557
Uttar Pradesh,Etawah,2023.0,7.780833333333334,59.333333333333336
Uttar Pradesh,Farrukhabad,2023.0,8.106666666666666,4.0
Uttar Pradesh,Fatehpur,2023.0,7.766842105263158,25.210526315789473
Uttar Pradesh,Firozabad,2023.0,8.176,33.9
Uttar Pradesh,Ghaziabad,2023.0,7.833888888888889,26.86111111111111
Uttar Pradesh,Ghazipur,2023.0,7.739090909090908,15.636363636363637
Uttar Pradesh,Gonda,2023.0,7.641818181818182,5.545454545454546
Uttar Pradesh,Gorakhpur,2023.0,7.921515151515152,3.393939393939394
Uttar Pradesh,Hamirpur,2023.0,7.967894736842106,44.36842105263158
Uttar Pradesh,Hapur,2023.0,7.77625,42.5
Uttar Pradesh,Hardoi,2023.0,8.030952380952382,1.7619047619047619
Uttar Pradesh,Hathras,2023.0,8.189166666666667,28.0
Uttar Pradesh,Jalaun,2023.0,7.948125,14.4375
Uttar Pradesh,Jaunpur,2023.0,8.040416666666667,11.25
Uttar Pradesh,Jhansi,2023.0,7.938958333333333,34.4375
Uttar Pradesh,Kannauj,2023.0,7.836428571428571,7.0
Uttar Pradesh,Kanpur Dehat,2023.0,7.9224,31.56
Uttar Pradesh,Kanpur Nagar,2023.0,7.919444444444445,14.444444444444445
Uttar Pradesh,Kasganj,2023.0,8.071666666666667,91.5
Uttar Pradesh,Kaushambi,2023.0,7.938,146.2
Uttar Pradesh,Kushinagar,2023.0,7.890000000000001,3.6363636363636362
Uttar Pradesh,Lalitpur,2023.0,7.710434782608695,36.34782608695652
Uttar Pradesh,Lucknow,2023.0,7.8961538461538465,10.76923076923077
Uttar Pradesh,Mahoba,2023.0,7.739166666666667,36.041666666666664
Uttar Pradesh,Mainpuri,2023.0,8.308,9.9
Uttar Pradesh,Mathura,2023.0,8.236666666666666,58.61904761904762
Uttar Pradesh,Meerut,2023.0,7.8486363636363645,24.75
Uttar Pradesh,Mirzapur,2023.0,7.84,17.866666666666667
Uttar Pradesh,Moradabad,2023.0,7.7975,4.25
Uttar Pradesh,Muzaffarnagar,2023.0,7.769047619047619,4.428571428571429
Uttar Pradesh,Pilibhit,2023.0,8.06608695652174,5.565217391304348
Uttar Pradesh,Pratapgarh,2023.0,8.116111111111111,4.333333333333333
Uttar Pradesh,Prayagraj,2023.0,7.9366666666666665,18.0
Uttar Pradesh,Rampur,2023.0,7.945555555555554,9.333333333333334
Uttar Pradesh,Saharanpur,2023.0,7.735333333333333,8.866666666666667
Uttar Pradesh,Sambhal,2023.0,7.848000000000001,15.4
Uttar Pradesh,Sant Kabir Nagar,2023.0,7.888333333333333,0.7916666666666666
Uttar Pradesh,Shahjahanpur,2023.0,8.070454545454545,2.6818181818181817
Uttar Pradesh,Shamli,2023.0,7.968333333333334,9.333333333333334
Uttar Pradesh,Shrawasti,2023.0,7.752857142857144,8.285714285714286
Uttar Pradesh,Sitapur,2023.0,7.839666666666667,4.066666666666666
Uttar Pradesh,Sonbhadra,2023.0,7.806382978723404,21.78723404255319
Uttar Pradesh,Sultanpur,2023.0,7.91,1.5555555555555556
Uttar Pradesh,Unnao,2023.0,7.7713636363636365,4.863636363636363
Uttar Pradesh,Varanasi,2023.0,7.90391304347826,14.0
Uttarakhand,Champawat,2019.0,7.826666666666667,4.666666666666667
Uttarakhand,Champawat,2022.0,7.5600000000000005,6.675
Uttarakhand,Champawat,2023.0,7.6899999999999995,15.5
Uttarakhand,Dehradun,2019.0,7.592173913043479,7.826086956521739
Uttarakhand,Dehradun,2020.0,7.795454545454546,14.457142857142859
Uttarakhand,Dehradun,2022.0,7.735217391304348,6.593478260869565
Uttarakhand,Dehradun,2023.0,7.8664,73.22
Uttarakhand,Haridwar,2019.0,7.927894736842105,15.789473684210526
Uttarakhand,Haridwar,2020.0,7.774418604651163,25.896
Uttarakhand,Haridwar,2022.0,7.785714285714286,12.033333333333333
Uttarakhand,Haridwar,2023.0,7.891249999999999,25.70731707317073
Uttarakhand,Nainital,2019.0,7.96578947368421,4.947368421052632
Uttarakhand,Nainital,2020.0,8.31578947368421,9.4
Uttarakhand,Nainital,2022.0,7.685,4.88
Uttarakhand,Nainital,2023.0,7.8765,24.45
Uttarakhand,Pauri Garhwal,2019.0,7.933333333333334,24.333333333333332
Uttarakhand,Pauri Garhwal,2022.0,7.68,10.25
Uttarakhand,Pauri Garhwal,2023.0,7.52,14.0
Uttarakhand,Tehri Garhwal,2023.0,8.254000000000001,6.4
West Bengal,Alipurduar,2022.0,7.9350000000000005,10.05625
West Bengal,Alipurduar,2023.0,7.773999999999999,17.65
West Bengal,Bankura,2019.0,7.943157894736841,45.25
West Bengal,Bankura,2022.0,7.502,32.32
West Bengal,Bankura,2023.0,7.656578947368421,16.789473684210527
West Bengal,Birbhum,2019.0,6.852857142857142,18.625
West Bengal,Birbhum,2023.0,7.562368421052632,15.157894736842104
West Bengal,Cooch Behar,2022.0,7.499583333333334,17.591666666666665
West Bengal,Cooch Behar,2023.0,7.683666666666666,17.433333333333334
West Bengal,Dakshin Dinajpur,2019.0,7.767500000000001,7.666666666666667
West Bengal,Dakshin Dinajpur,2022.0,7.903333333333333,0.5533333333333333
West Bengal,Dakshin Dinajpur,2023.0,7.605428571428571,3.914285714285714
West Bengal,Darjeeling,2022.0,7.691590909090909,14.1
West Bengal,Darjeeling,2023.0,7.332368421052632,28.105263157894736
West Bengal,Hooghly,2022.0,7.976363636363637,7.715151515151515
West Bengal,Hooghly,2023.0,7.872758620689655,14.551724137931034
West Bengal,Howrah,2019.0,7.515384615384615,4.576923076923077
West Bengal,Howrah,2022.0,8.219166666666666,4.820833333333334
West Bengal,Howrah,2023.0,7.773529411764706,15.823529411764707
West Bengal,Jalpaiguri,2022.0,7.84093023255814,16.83953488372093
West Bengal,Jalpaiguri,2023.0,7.776304347826087,19.91304347826087
West Bengal,Jhargram,2022.0,8.145999999999999,0.05
West Bengal,Jhargram,2023.0,7.339333333333333,16.0
West Bengal,Kolkata,2019.0,6.814285714285715,5.5
West Bengal,Kolkata,2022.0,7.9,0.0
West Bengal,Kolkata,2023.0,7.678125,6.625
West Bengal,Malda,2019.0,7.884285714285714,16.476190476190474
West Bengal,Malda,2022.0,7.68625,4.43125
West Bengal,Malda,2023.0,7.6986,13.28
West Bengal,Murshidabad,2019.0,7.475178571428572,10.232142857142858
West Bengal,Murshidabad,2022.0,7.793333333333333,10.652380952380952
West Bengal,Murshidabad,2023.0,7.76140625,9.203125
West Bengal,Nadia,2019.0,7.65,6.67741935483871
West Bengal,Nadia,2022.0,7.520999999999999,19.255000000000003
West Bengal,Nadia,2023.0,7.9181481481481475,9.5
West Bengal,North 24 Parganas,2019.0,7.350714285714285,4.5
West Bengal,North 24 Parganas,2022.0,8.22953125,5.6515625
West Bengal,North 24 Parganas,2023.0,7.913373493975903,8.72289156626506
West Bengal,Paschim Bardhaman,2023.0,7.759122807017544,19.894736842105264
West Bengal,Paschim Medinipur,2019.0,7.359333333333334,6.583333333333333
West Bengal,Paschim Medinipur,2022.0,7.9459375,0.034375
West Bengal,Paschim Medinipur,2023.0,7.498181818181818,6.015151515151516
West Bengal,Purba Bardhaman,2022.0,7.1,0.7
West Bengal,Purba Bardhaman,2023.0,7.669361702127659,5.319148936170213
West Bengal,Purba Medinipur,2019.0,7.4575,8.875
West Bengal,Purba Medinipur,2022.0,7.942692307692307,0.038461538461538464
West Bengal,Purba Medinipur,2023.0,7.321666666666666,1.5277777777777777
West Bengal,Purulia,2019.0,7.958833333333334,40.81666666666667
West Bengal,Purulia,2022.0,7.709142857142857,35.34857142857143
West Bengal,Purulia,2023.0,7.743636363636364,30.09090909090909
